order_id,zone,merchant_name,assigned,assigned_driver_id,assigned_driver_name,offer_amount,effective_pay_per_mile,total_economic_miles,total_minutes,status,reason,zone_pressure_multiplier
ORD-001736,clintonville,Ritzy's,True,DRV-0064,Driver 64,27.59,6.55,4.21,25.02,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001737,short_north,Starbucks,True,DRV-0131,Driver 131,25.6,5.59,4.58,27.46,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001738,beechwold,Pizza Hut,True,DRV-0139,Driver 139,25.15,5.37,4.68,34.94,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001739,short_north,Starbucks,True,DRV-0131,Driver 131,30.04,5.71,5.26,23.11,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001740,osu,Wendy's,True,DRV-0007,Driver 7,28.89,6.34,4.56,35.31,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001741,short_north,McDonald's,True,DRV-0131,Driver 131,34.04,4.93,6.91,26.63,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001742,dublin_edge,Ritzy's,True,DRV-0108,Driver 108,36.38,5.38,6.76,40.49,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001743,short_north,Starbucks,True,DRV-0131,Driver 131,32.71,6.52,5.02,41.88,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001744,osu,Awadh India Restaurant,True,DRV-0007,Driver 7,30.92,7.0,4.42,37.72,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001745,ua_edge,Awadh India Restaurant,True,DRV-0034,Driver 34,32.29,6.54,4.94,22.62,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001746,ua_edge,Starbucks,True,DRV-0034,Driver 34,27.45,5.72,4.8,31.46,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001747,beechwold,Pizza Hut,True,DRV-0139,Driver 139,24.56,4.39,5.59,27.54,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001748,beechwold,Wendy's,True,DRV-0139,Driver 139,34.33,4.41,7.78,20.47,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001749,osu,Pizza Hut,True,DRV-0007,Driver 7,37.45,4.21,8.89,28.48,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001750,northland,Iron Grill BBQ & Breakfast,True,DRV-0017,Driver 17,34.62,4.67,7.42,28.56,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001751,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,31.11,5.69,5.47,18.76,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001752,clintonville,McDonald's,True,DRV-0064,Driver 64,33.72,5.03,6.71,33.32,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001753,short_north,Awadh India Restaurant,True,DRV-0131,Driver 131,29.31,6.21,4.72,17.83,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001754,ua_edge,Awadh India Restaurant,True,DRV-0034,Driver 34,29.22,4.05,7.21,21.64,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001755,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,35.69,5.32,6.71,19.65,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001756,ua_edge,Starbucks,True,DRV-0034,Driver 34,23.5,6.17,3.81,25.48,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001757,worthington,Pizza Hut,True,DRV-0108,Driver 108,37.05,6.32,5.86,42.42,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001758,short_north,Taco Bell,True,DRV-0131,Driver 131,32.43,5.75,5.64,28.87,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001759,worthington,Wendy's,True,DRV-0108,Driver 108,42.38,6.92,6.12,33.65,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001760,beechwold,Kroger,True,DRV-0139,Driver 139,38.65,6.7,5.77,24.35,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001761,worthington,Ritzy's,True,DRV-0108,Driver 108,35.59,4.73,7.53,20.53,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001762,northland,McDonald's,True,DRV-0017,Driver 17,42.44,5.21,8.15,36.53,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001763,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,28.76,7.05,4.08,32.59,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001764,dublin_edge,Ritzy's,True,DRV-0108,Driver 108,34.52,5.54,6.23,33.64,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001765,worthington,Taco Bell,True,DRV-0108,Driver 108,33.97,5.96,5.7,28.35,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001766,short_north,Pizza Hut,True,DRV-0131,Driver 131,34.14,5.65,6.04,31.24,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001767,northland,Pizza Hut,True,DRV-0017,Driver 17,27.02,5.62,4.81,25.47,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001768,clintonville,Taco Bell,True,DRV-0064,Driver 64,28.83,4.5,6.4,22.03,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001769,clintonville,Ritzy's,True,DRV-0064,Driver 64,30.11,4.92,6.12,18.39,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001770,clintonville,McDonald's,True,DRV-0064,Driver 64,29.63,5.09,5.82,25.8,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001771,osu,Ritzy's,True,DRV-0007,Driver 7,40.44,5.44,7.44,30.28,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001772,worthington,Taco Bell,True,DRV-0108,Driver 108,42.09,4.32,9.75,26.83,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001773,clintonville,Iron Grill BBQ & Breakfast,True,DRV-0064,Driver 64,39.63,5.13,7.73,23.48,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001774,dublin_edge,Kroger,True,DRV-0108,Driver 108,44.66,5.66,7.89,30.24,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001775,dublin_edge,Wendy's,True,DRV-0108,Driver 108,29.73,5.47,5.44,25.58,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001776,clintonville,Pizza Hut,True,DRV-0064,Driver 64,39.9,5.22,7.64,35.9,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001777,beechwold,Starbucks,True,DRV-0139,Driver 139,39.95,5.16,7.74,24.07,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001778,northland,Chipotle,True,DRV-0017,Driver 17,35.58,4.32,8.24,17.42,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001779,northland,Taco Bell,True,DRV-0017,Driver 17,26.37,8.02,3.29,26.16,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001780,clintonville,Chipotle,True,DRV-0064,Driver 64,36.08,4.18,8.63,27.21,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001781,clintonville,Starbucks,True,DRV-0064,Driver 64,35.32,3.69,9.58,28.06,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001782,short_north,Awadh India Restaurant,True,DRV-0131,Driver 131,21.58,6.83,3.16,21.03,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001783,northland,McDonald's,True,DRV-0017,Driver 17,25.65,4.64,5.53,24.01,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001784,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,30.93,8.62,3.59,28.04,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001785,osu,McDonald's,True,DRV-0007,Driver 7,38.54,5.47,7.05,33.44,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001786,clintonville,Pizza Hut,True,DRV-0064,Driver 64,22.74,6.35,3.58,30.56,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001787,worthington,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,34.33,6.89,4.98,37.34,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001788,clintonville,Taco Bell,True,DRV-0064,Driver 64,34.56,4.83,7.15,26.13,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001789,beechwold,Taco Bell,True,DRV-0139,Driver 139,36.48,6.55,5.57,23.76,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001790,osu,Awadh India Restaurant,True,DRV-0007,Driver 7,37.33,4.86,7.68,26.0,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001791,beechwold,Kroger,True,DRV-0139,Driver 139,37.55,5.01,7.5,20.53,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001792,ua_edge,Chipotle,True,DRV-0034,Driver 34,40.12,4.67,8.6,22.22,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001793,worthington,Wendy's,True,DRV-0108,Driver 108,28.08,6.52,4.31,20.49,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001794,beechwold,Chipotle,True,DRV-0139,Driver 139,40.36,5.31,7.6,36.56,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001795,short_north,Awadh India Restaurant,True,DRV-0131,Driver 131,37.31,4.28,8.72,17.79,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001796,clintonville,Awadh India Restaurant,True,DRV-0064,Driver 64,26.59,4.14,6.42,26.96,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001797,ua_edge,Ritzy's,True,DRV-0034,Driver 34,35.34,5.4,6.54,37.16,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001798,worthington,Chipotle,True,DRV-0108,Driver 108,32.45,6.28,5.17,30.55,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001799,osu,Kroger,True,DRV-0007,Driver 7,31.24,5.36,5.83,19.55,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001800,dublin_edge,Chipotle,True,DRV-0108,Driver 108,33.73,6.65,5.07,20.61,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001801,beechwold,Wendy's,True,DRV-0139,Driver 139,41.56,5.14,8.09,22.05,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001802,worthington,Kroger,True,DRV-0108,Driver 108,35.77,6.1,5.86,42.26,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001803,short_north,Starbucks,True,DRV-0131,Driver 131,37.8,4.11,9.2,32.55,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001804,ua_edge,Iron Grill BBQ & Breakfast,True,DRV-0034,Driver 34,45.72,5.06,9.03,27.06,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001805,clintonville,Pizza Hut,True,DRV-0064,Driver 64,37.1,5.26,7.05,34.55,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001806,clintonville,Wendy's,True,DRV-0064,Driver 64,37.46,5.22,7.17,31.33,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001807,clintonville,Chipotle,True,DRV-0064,Driver 64,40.97,4.75,8.63,30.57,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001808,short_north,Taco Bell,True,DRV-0131,Driver 131,26.93,7.94,3.39,33.71,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001809,beechwold,Chipotle,True,DRV-0139,Driver 139,35.41,5.43,6.52,36.45,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001810,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,36.14,5.09,7.1,35.39,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001811,osu,McDonald's,True,DRV-0007,Driver 7,28.66,4.65,6.17,26.33,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001812,clintonville,Kroger,True,DRV-0064,Driver 64,34.77,5.62,6.19,25.42,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001813,clintonville,Taco Bell,True,DRV-0064,Driver 64,28.15,4.52,6.23,30.65,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001814,osu,Iron Grill BBQ & Breakfast,True,DRV-0007,Driver 7,46.24,5.34,8.66,29.43,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001815,osu,Starbucks,True,DRV-0007,Driver 7,38.14,6.63,5.75,32.65,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001816,clintonville,Awadh India Restaurant,True,DRV-0064,Driver 64,31.3,4.93,6.35,24.11,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001817,short_north,Pizza Hut,True,DRV-0131,Driver 131,27.69,5.47,5.06,33.68,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001818,beechwold,McDonald's,True,DRV-0139,Driver 139,43.19,4.56,9.48,41.49,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001819,short_north,McDonald's,True,DRV-0131,Driver 131,26.15,6.14,4.26,43.02,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001820,clintonville,Ritzy's,True,DRV-0064,Driver 64,28.01,5.08,5.51,23.42,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001821,worthington,McDonald's,True,DRV-0108,Driver 108,41.49,4.68,8.87,27.74,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001822,clintonville,Kroger,True,DRV-0064,Driver 64,31.02,4.94,6.28,28.45,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001823,beechwold,Taco Bell,True,DRV-0139,Driver 139,26.38,5.05,5.22,36.11,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001824,northland,McDonald's,True,DRV-0017,Driver 17,30.82,4.18,7.38,25.72,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001825,worthington,Starbucks,True,DRV-0108,Driver 108,40.1,4.38,9.15,16.31,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001826,northland,Iron Grill BBQ & Breakfast,True,DRV-0017,Driver 17,36.68,4.35,8.44,32.81,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001827,northland,McDonald's,True,DRV-0017,Driver 17,38.64,5.17,7.47,25.56,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001828,dublin_edge,Chipotle,True,DRV-0108,Driver 108,40.02,6.04,6.63,28.98,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001829,short_north,Starbucks,True,DRV-0131,Driver 131,41.09,4.44,9.25,42.27,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001830,short_north,McDonald's,True,DRV-0131,Driver 131,37.26,5.05,7.38,19.36,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001831,beechwold,Ritzy's,True,DRV-0139,Driver 139,34.26,7.43,4.61,34.69,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001832,clintonville,McDonald's,True,DRV-0064,Driver 64,42.0,4.7,8.94,29.71,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001833,worthington,Taco Bell,True,DRV-0108,Driver 108,40.31,5.24,7.7,37.5,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001834,clintonville,Ritzy's,True,DRV-0064,Driver 64,32.7,3.86,8.48,26.27,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001835,osu,Iron Grill BBQ & Breakfast,True,DRV-0007,Driver 7,41.78,5.4,7.73,24.74,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001836,clintonville,Awadh India Restaurant,True,DRV-0064,Driver 64,34.25,4.27,8.03,27.46,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001837,clintonville,Pizza Hut,True,DRV-0064,Driver 64,29.51,4.93,5.99,24.88,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001838,short_north,Wendy's,True,DRV-0131,Driver 131,41.25,4.66,8.86,23.27,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001839,short_north,Pizza Hut,True,DRV-0131,Driver 131,36.37,5.69,6.39,31.18,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001840,worthington,Ritzy's,True,DRV-0108,Driver 108,35.61,7.12,5.0,36.46,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001841,osu,Awadh India Restaurant,True,DRV-0007,Driver 7,29.31,6.07,4.83,27.75,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001842,ua_edge,Kroger,True,DRV-0034,Driver 34,31.26,6.02,5.19,28.46,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001843,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,30.81,5.79,5.32,19.49,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001844,northland,Kroger,True,DRV-0017,Driver 17,21.69,7.66,2.83,28.29,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001845,osu,Chipotle,True,DRV-0007,Driver 7,41.84,4.84,8.64,38.45,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001846,short_north,Kroger,True,DRV-0131,Driver 131,28.6,7.33,3.9,24.38,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001847,worthington,Chipotle,True,DRV-0108,Driver 108,32.21,5.16,6.24,26.95,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001848,osu,Taco Bell,True,DRV-0007,Driver 7,38.25,5.31,7.2,28.84,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001849,clintonville,Awadh India Restaurant,True,DRV-0064,Driver 64,33.72,5.42,6.22,35.59,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001850,worthington,Pizza Hut,True,DRV-0108,Driver 108,41.4,5.53,7.49,23.36,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001851,ua_edge,Ritzy's,True,DRV-0034,Driver 34,31.08,5.47,5.68,26.1,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001852,northland,Ritzy's,True,DRV-0017,Driver 17,39.76,4.69,8.48,33.87,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001853,clintonville,Chipotle,True,DRV-0064,Driver 64,26.88,5.72,4.7,23.85,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001854,ua_edge,McDonald's,True,DRV-0034,Driver 34,29.58,4.83,6.12,32.25,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001855,osu,Chipotle,True,DRV-0007,Driver 7,29.89,5.06,5.91,34.34,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001856,dublin_edge,Awadh India Restaurant,True,DRV-0108,Driver 108,24.46,5.87,4.17,21.37,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001857,beechwold,Awadh India Restaurant,True,DRV-0139,Driver 139,26.76,5.29,5.06,27.97,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001858,beechwold,Iron Grill BBQ & Breakfast,True,DRV-0139,Driver 139,36.99,6.8,5.44,38.05,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001859,dublin_edge,Starbucks,True,DRV-0108,Driver 108,33.03,5.34,6.18,27.05,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001860,worthington,Taco Bell,True,DRV-0108,Driver 108,42.36,5.01,8.45,27.02,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001861,worthington,Kroger,True,DRV-0108,Driver 108,44.1,5.01,8.8,23.59,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001862,worthington,Starbucks,True,DRV-0108,Driver 108,41.9,4.99,8.39,24.51,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001863,beechwold,Pizza Hut,True,DRV-0139,Driver 139,31.05,5.68,5.47,26.65,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001864,short_north,Taco Bell,True,DRV-0131,Driver 131,31.28,6.54,4.78,26.07,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001865,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,45.27,5.11,8.86,28.32,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001866,osu,Starbucks,True,DRV-0007,Driver 7,44.43,4.73,9.4,24.86,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001867,worthington,Ritzy's,True,DRV-0108,Driver 108,38.21,4.28,8.93,25.63,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001868,beechwold,McDonald's,True,DRV-0139,Driver 139,34.06,7.22,4.72,25.45,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001869,northland,Ritzy's,True,DRV-0017,Driver 17,36.53,5.47,6.68,28.09,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001870,short_north,Starbucks,True,DRV-0131,Driver 131,43.45,6.38,6.81,29.45,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001871,clintonville,Kroger,True,DRV-0064,Driver 64,25.91,5.03,5.15,21.76,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001872,clintonville,Chipotle,True,DRV-0064,Driver 64,31.53,5.99,5.26,33.58,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001873,worthington,Taco Bell,True,DRV-0108,Driver 108,44.09,5.32,8.28,37.9,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001874,northland,Kroger,True,DRV-0017,Driver 17,23.92,4.97,4.81,32.63,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001875,ua_edge,Wendy's,True,DRV-0034,Driver 34,36.44,5.7,6.39,26.44,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001876,northland,Ritzy's,True,DRV-0017,Driver 17,38.95,5.13,7.6,31.81,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001877,clintonville,Pizza Hut,True,DRV-0064,Driver 64,24.09,5.24,4.6,31.46,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001878,short_north,Pizza Hut,True,DRV-0131,Driver 131,48.4,4.3,11.26,31.11,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001879,osu,Iron Grill BBQ & Breakfast,True,DRV-0007,Driver 7,33.78,4.81,7.03,35.74,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
